record_num,data_source,source_page,phylum,class,order,family,genus,species,habitat,source,life hist,geo_location,lat,long,acclim_type,acclim_period,trait_category,trait,details,temp_1,temp_2,r1.1,r1.1_se,r1.1_N,r1.1_CV,r1.1_logCV,r1.2,r1.2_se,r1.2_N,r1.2_CV,r1.2_logCV,r2.1,r2.1_se,r2.1_N,r2.1_CV,r2.1_logCV,r2.2,r2.2_se,r2.2_N,r2.2_CV,r2.2_logCV,units,notes
p144_o,NA,NA,Chordata,Amphibia,Anura,Myobatrachidae,Limnodynastes,peronii,f,w,a,"Sydney, Australia",-34.08581179,151.165068,1,60,metabolic_enzyme,CS,"muscle, gastrocnemius",15,25,7,0.4,5,0.13,-2.06,8,0.7,5,0.2,-1.63,6,0.5,5,0.19,-1.68,9,0.8,5,0.2,-1.62,,
p144_o,NA,NA,Chordata,Amphibia,Anura,Myobatrachidae,Limnodynastes,peronii,f,w,a,"Sydney, Australia",-34.08581179,151.165068,1,60,metabolic_enzyme,CS,liver,15,25,4,0.3,5,0.17,-1.79,6,0.5,5,0.19,-1.68,6,0.6,5,0.22,-1.5,9,1.2,5,0.3,-1.21,,
p144_o,NA,NA,Chordata,Amphibia,Anura,Myobatrachidae,Limnodynastes,peronii,f,w,a,"Sydney, Australia",-34.08581179,151.165068,1,60,metabolic_enzyme,CS,"muscle, external oblique, males",15,25,36.9,6.3,5,0.38,-0.96,53.3,8.9,5,0.37,-0.99,14.5,4.3,5,0.66,-0.41,26.3,3.9,5,0.33,-1.1,,
p144_o,NA,NA,Chordata,Amphibia,Anura,Myobatrachidae,Limnodynastes,peronii,f,w,a,"Sydney, Australia",-34.08581179,151.165068,1,60,metabolic_enzyme,CS,"muscle, external oblique, females",15,25,6.8,1.1,5,0.36,-1.02,11.3,3.5,5,0.69,-0.37,6.8,1,5,0.33,-1.11,9.3,1.8,5,0.43,-0.84,,
p144_o,NA,NA,Chordata,Amphibia,Anura,Myobatrachidae,Limnodynastes,peronii,f,w,a,"Sydney, Australia",-34.08581179,151.165068,1,60,metabolic_enzyme,HOAD,"muscle, external oblique, males",15,25,6.4,2.1,5,0.73,-0.31,12.6,3,5,0.53,-0.63,3.4,0.3,5,0.2,-1.62,5.3,1,5,0.42,-0.86,,
p144_o,NA,NA,Chordata,Amphibia,Anura,Myobatrachidae,Limnodynastes,peronii,f,w,a,"Sydney, Australia",-34.08581179,151.165068,1,60,metabolic_enzyme,HOAD,"muscle, external oblique, females",15,25,2.1,0.2,5,0.21,-1.55,3.1,0.5,5,0.36,-1.02,2,0.3,5,0.34,-1.09,3.2,0.4,5,0.28,-1.27,,
p144_o,NA,NA,Chordata,Amphibia,Anura,Myobatrachidae,Limnodynastes,peronii,f,w,a,"Sydney, Australia",-34.08581179,151.165068,1,60,metabolic_enzyme,LDH,"muscle, gastrocnemius",15,25,222,14.8,5,0.15,-1.9,327,14.1,5,0.1,-2.34,162,15.2,5,0.21,-1.56,237,15.4,5,0.15,-1.93,,
p144_o,NA,NA,Chordata,Amphibia,Anura,Myobatrachidae,Limnodynastes,peronii,f,w,a,"Sydney, Australia",-34.08581179,151.165068,1,60,metabolic_enzyme,LDH,liver,15,25,35,3.5,5,0.22,-1.5,55,5.7,5,0.23,-1.46,36,3.6,5,0.22,-1.5,61,5.7,5,0.21,-1.57,,
p144_o,NA,NA,Chordata,Amphibia,Anura,Myobatrachidae,Limnodynastes,peronii,f,w,a,"Sydney, Australia",-34.08581179,151.165068,1,60,metabolic_enzyme,LDH,"muscle, external oblique, males",15,25,134,13.3,5,0.22,-1.51,194,12.2,5,0.14,-1.96,107,13.8,5,0.29,-1.24,160,16.3,5,0.23,-1.48,,
p144_o,NA,NA,Chordata,Amphibia,Anura,Myobatrachidae,Limnodynastes,peronii,f,w,a,"Sydney, Australia",-34.08581179,151.165068,1,60,rest_MR,MR,rest,15,25,17.41,0.89,5,0.11,-2.17,45.98,8.04,5,0.39,-0.94,17.86,1.34,5,0.17,-1.79,42.41,8.93,5,0.47,-0.75,,
p145_o,NA,NA,Chordata,Reptilia,Squamata,Polychrotidae,Anolis,gundlachi,t,w,a,"Caribbean National Forest, Rio Grande, Puerto Rico",18.316667,-65.783333,1,14,rest_MR,MR,rest,15,30,0.16,0.01,NA,NA,NA,1.04,0.11,NA,NA,NA,0.18,0.02,NA,NA,NA,0.82,0.07,NA,NA,NA,ml/h,body mass not give approx 7 g
p145_o,NA,NA,Chordata,Reptilia,Squamata,Polychrotidae,Anolis,gundlachi,t,w,a,"Caribbean National Forest, Rio Grande, Puerto Rico",18.316667,-65.783333,1,14,rest_MR,MR,rest,15,30,0.32,0.05,NA,NA,NA,1.5,0.13,NA,NA,NA,0.32,0.03,NA,NA,NA,1.2,0.11,NA,NA,NA,ml/h,body mass not give approx 7 g
p146_o,NA,NA,Arthropoda,Malacaostraca,Isopoda,Idoteidae,Idotea,balthica,m,c,a,"Helgoland, Germany",54.15,7.9,1,14,rest_MR,MR,rest,5,15,9.38,6.25,8,1.89,0.63,29.7,7.82,8,0.74,-0.3,12.51,4.69,8,1.06,0.06,53.15,4.69,8,0.25,-1.39,,
p146_o,NA,NA,Arthropoda,Malacaostraca,Isopoda,Idoteidae,Idotea,emarginata,m,c,a,"Helgoland, Germany",54.15,7.9,1,14,rest_MR,MR,rest,5,15,9.38,6.25,8,1.89,0.63,28.14,6.25,8,0.63,-0.46,6.88,5.31,8,2.19,0.78,29.7,4.69,8,0.45,-0.81,,
p147_o,NA,NA,Chordata,Reptilia,Testudines,Testudinidae,Geochelone,carbonaria,t,c,a,San Paulo,5.14,-60.76,1,15,rest_MR,MR,rest,15,20,0.75,0.05,13,0.24,-1.43,0.76,0.07,13,0.33,-1.1,1.2,0.15,20,0.56,-0.58,1.3,0.18,22,0.65,-0.43,ml/min,
p147_o,NA,NA,Chordata,Reptilia,Testudines,Testudinidae,Geochelone,carbonaria,t,c,a,San Paulo,5.14,-60.76,1,15,rest_MR,MR,rest,15,30,0.75,0.05,13,0.24,-1.43,1.1,0.15,13,0.49,-0.71,1.8,0.2,17,0.46,-0.78,2.4,0.15,19,0.27,-1.3,ml/min,
p147_o,NA,NA,Chordata,Reptilia,Testudines,Testudinidae,Geochelone,carbonaria,t,c,a,San Paulo,5.14,-60.76,1,15,rest_MR,MR,rest,20,30,1.3,0.18,22,0.65,-0.43,1.25,0.2,22,0.75,-0.29,2.3,0.2,17,0.36,-1.03,2.4,0.15,19,0.27,-1.3,ml/min,
p148_o,NA,NA,Mollusca,Bivalvia,Pterioida,Pteriidae,Pinctada,mazatlantica,m,c,a,"Bahia de la Paz, Mexico",24.15,110.3,1,14,rest_MR,MR,rest,18,32,0.39,0.14,20,1.61,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,0.09,20,0.5,-0.7,,
p149_o,NA,NA,Chordata,Actinopterygii,Perciformes,Cichlidae,Oreochromis,mossambicus,f,w,j,"SE QLD, Australia",-27.99976789,152.9996674,1,28,metabolic_enzyme,COX,liver,14,22,3,0.6,15,0.77,-0.26,3.9,0.8,15,0.79,-0.23,2,0.6,15,1.16,0.15,3.6,1,15,1.08,0.07,,
p149_o,NA,NA,Chordata,Actinopterygii,Perciformes,Cichlidae,Oreochromis,mossambicus,f,w,j,"SE QLD, Australia",-27.99976789,152.9996674,1,28,metabolic_enzyme,COX,"muscle, mixed",14,22,1.6,0.2,15,0.48,-0.73,2.1,0.2,15,0.37,-1,1.6,0.2,15,0.48,-0.73,1.8,0.4,15,0.86,-0.15,,
p149_o,NA,NA,Chordata,Actinopterygii,Perciformes,Cichlidae,Oreochromis,mossambicus,f,w,j,"SE QLD, Australia",-27.99976789,152.9996674,1,28,metabolic_enzyme,LDH,liver,14,22,9.5,1,15,0.41,-0.9,9.5,1.2,15,0.49,-0.71,3.2,0.6,15,0.73,-0.32,4,0.8,15,0.77,-0.26,,
p149_o,NA,NA,Chordata,Actinopterygii,Perciformes,Cichlidae,Oreochromis,mossambicus,f,w,j,"SE QLD, Australia",-27.99976789,152.9996674,1,28,metabolic_enzyme,LDH,"muscle, mixed",14,22,175,30,15,0.66,-0.41,205,20,15,0.38,-0.97,180,10,15,0.22,-1.54,210,25,15,0.46,-0.77,,
p149_o,NA,NA,Chordata,Actinopterygii,Perciformes,Cichlidae,Oreochromis,mossambicus,f,w,j,"SE QLD, Australia",-27.99976789,152.9996674,1,28,max_MR,MR,max,14,22,1.95,0.1,15,0.2,-1.62,3.65,0.2,15,0.21,-1.55,1.2,0.05,15,0.16,-1.82,4,0.3,15,0.29,-1.24,,
p149_o,NA,NA,Chordata,Actinopterygii,Perciformes,Cichlidae,Oreochromis,mossambicus,f,w,j,"SE QLD, Australia",-27.99976789,152.9996674,1,28,endurance,swim,sustained,14,22,3.5,0.08,15,0.09,-2.42,2.7,0.1,15,0.14,-1.94,1.95,0.05,15,0.1,-2.31,4.85,0.2,15,0.16,-1.83,,
p15,table,263,Chordata,Actinopterygii,Osmeriformes,Galaxidae,Galaxias,platei,f,w,j,"Lake Udaeta, Argentina",-54.55813838,-66.74780539,1,20,rest_MR,metabolic rate,NA,4,10,0.08,0.01,10,0.22,-1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,0.01,12,0.32,-1.13,mg O2/g.h,measured at acclimation T only
p150_o,NA,NA,Arthropoda,Malacaostraca,Isopoda,Porcellionidae,Porcellio,scaber,t,w,a,"Terre Haute, IN, USA",39.47,-87.39,1,46,sprint,run,sprint,10,20,1.1,0.2,25,0.91,-0.1,3.4,0.4,25,0.59,-0.53,1.1,0.25,25,1.14,0.13,4,0.9,25,1.13,0.12,cm/s,
p151_o,NA,NA,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rutilus,rutilus,f,c,a,Austria,48.2,16.35,1,21,ATPase,Na/K ATPase,kidney,5,25,5.27,0.11,3,0.04,-3.32,33.28,1.61,3,0.08,-2.48,2.03,0.12,3,0.1,-2.28,5.07,0.6,4,0.24,-1.44,umol pi/mg/h,
p151_o,NA,NA,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rutilus,rutilus,f,c,a,Austria,48.2,16.35,1,21,ATPase,Na/K ATPase,gill,5,25,3.27,0.11,3,0.06,-2.84,13.18,1.2,3,0.16,-1.85,2.09,0.14,3,0.12,-2.15,5.96,1.5,3,0.44,-0.83,umol pi/mg/h,
p152_o,NA,NA,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Danio,rerio,f,c,a,"Mymensingh, Bangladesh",24.75,90.4,1,29,endurance,swim,sustained,16,34,12,0.1,8,0.02,-3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2,0.5,8,0.11,-2.23,dev T = 22,
p152_o,NA,NA,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Danio,rerio,f,c,a,"Mymensingh, Bangladesh",24.75,90.4,1,29,endurance,swim,sustained,16,34,10.1,0.3,8,0.08,-2.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,0.5,8,0.09,-2.46,dev T = 27,
p152_o,NA,NA,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Danio,rerio,f,c,a,"Mymensingh, Bangladesh",24.75,90.4,1,29,endurance,swim,sustained,16,34,12.2,0.5,8,0.12,-2.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4,0.4,8,0.07,-2.67,,
p153_o,NA,NA,Chordata,Amphibia,Anura,Bufonidae,Rhinella,marina,t,w,a,"Brisbane, Australia",-27.58975441,153.2343002,1,28,metabolic_enzyme,COX,"muscle, vastis lateralis",20,30,10.95,0.8,10,0.23,-1.47,16.11,0.74,10,0.15,-1.93,10.65,0.96,10,0.29,-1.26,15.3,1.3,10,0.27,-1.31,,
p153_o,NA,NA,Chordata,Amphibia,Anura,Bufonidae,Rhinella,marina,t,w,a,"Brisbane, Australia",-27.58975441,153.2343002,1,28,metabolic_enzyme,COX,liver,20,30,7.5,1,10,0.42,-0.86,12.5,0.9,10,0.23,-1.48,9.5,2.1,10,0.7,-0.36,14.7,2.6,10,0.56,-0.58,,
p153_o,NA,NA,Chordata,Amphibia,Anura,Bufonidae,Rhinella,marina,t,w,a,"Brisbane, Australia",-27.58975441,153.2343002,1,28,metabolic_enzyme,CS,"muscle, vastis lateralis",20,30,15.1,1.2,10,0.25,-1.38,22.3,1.9,10,0.27,-1.31,13.7,0.5,10,0.12,-2.16,19.4,0.6,10,0.1,-2.32,,
p153_o,NA,NA,Chordata,Amphibia,Anura,Bufonidae,Rhinella,marina,t,w,a,"Brisbane, Australia",-27.58975441,153.2343002,1,28,metabolic_enzyme,CS,liver,20,30,7.3,0.4,10,0.17,-1.75,10.3,0.7,10,0.21,-1.54,9,0.5,10,0.18,-1.74,12.7,1,10,0.25,-1.39,,
p153_o,NA,NA,Chordata,Amphibia,Anura,Bufonidae,Rhinella,marina,t,w,a,"Brisbane, Australia",-27.58975441,153.2343002,1,28,cardiac,HR,rest,20,30,19.78,1.14,8,0.16,-1.81,29.6,2.36,8,0.23,-1.49,15.67,1,8,0.18,-1.71,23.75,2.1,8,0.25,-1.39,,
p153_o,NA,NA,Chordata,Amphibia,Anura,Bufonidae,Rhinella,marina,t,w,a,"Brisbane, Australia",-27.58975441,153.2343002,1,28,cardiac,HR,max,20,30,55.64,1.44,8,0.07,-2.61,94.43,7.38,8,0.22,-1.51,42.48,0.85,8,0.06,-2.87,101.6,1.66,8,0.05,-3.07,,
p153_o,NA,NA,Chordata,Amphibia,Anura,Bufonidae,Rhinella,marina,t,w,a,"Brisbane, Australia",-27.58975441,153.2343002,1,28,metabolic_enzyme,LDH,"muscle, vastis lateralis",20,30,125.7,6.3,10,0.16,-1.84,206.1,14.2,10,0.22,-1.52,101,7.1,10,0.22,-1.5,173.5,11.1,10,0.2,-1.6,,
p153_o,NA,NA,Chordata,Amphibia,Anura,Bufonidae,Rhinella,marina,t,w,a,"Brisbane, Australia",-27.58975441,153.2343002,1,28,metabolic_enzyme,LDH,liver,20,30,26.5,2.2,10,0.26,-1.34,52.5,3.9,10,0.23,-1.45,34.1,2.2,10,0.2,-1.59,64,4.3,10,0.21,-1.55,,
p154_o,NA,NA,Chordata,Reptilia,Crocodilia,Crocodilidae,Crocodylus,porosus,f,c,j,"Darwin, Australia",12.45,130.85,1,30,metabolic_enzyme,COX,"muscle, caudofemoralis",20,30,1.61,0.2,8,0.35,-1.05,3.2,0.4,8,0.35,-1.04,1.6,0.2,8,0.35,-1.04,3.6,0.3,8,0.24,-1.45,,
p154_o,NA,NA,Chordata,Reptilia,Crocodilia,Crocodilidae,Crocodylus,porosus,f,c,j,"Darwin, Australia",12.45,130.85,1,30,metabolic_enzyme,LDH,"muscle, caudofemoralis",20,30,168.5,16.4,8,0.28,-1.29,382.2,33.1,8,0.24,-1.41,189.3,20.1,8,0.3,-1.2,362.5,28.5,8,0.22,-1.5,,
p154_o,NA,NA,Chordata,Reptilia,Crocodilia,Crocodilidae,Crocodylus,porosus,f,c,j,"Darwin, Australia",12.45,130.85,1,30,ATPase,MyoATPase,"muscle, caudofemoralis",20,30,0.3,0.08,8,0.75,-0.28,0.5,0.02,8,0.11,-2.18,0.26,0.05,8,0.54,-0.61,0.75,0.1,8,0.38,-0.98,,
p155_o,NA,NA,Arthropoda,Malacaostraca,Decapoda,Parastacidae,Cherax,destructor,f,c,a,"Newcastle, Australia",32.9,151.75,1,28,metabolic_enzyme,LDH,"muscle, tail",20,30,64.8,8.7,15,0.52,-0.65,97.2,11.2,15,0.45,-0.81,48.9,6.7,15,0.53,-0.63,83.8,9.4,15,0.43,-0.83,,
p155_o,NA,NA,Arthropoda,Malacaostraca,Decapoda,Parastacidae,Cherax,destructor,f,c,a,"Newcastle, Australia",32.9,151.75,1,28,metabolic_enzyme,LDH,"muscle, claw",20,30,50.6,5.8,15,0.44,-0.81,74.1,8.5,15,0.44,-0.81,42.8,7.7,15,0.7,-0.36,67.7,9.8,15,0.56,-0.58,,
p155_o,NA,NA,Arthropoda,Malacaostraca,Decapoda,Parastacidae,Cherax,destructor,f,c,a,"Newcastle, Australia",32.9,151.75,1,28,metabolic_enzyme,PK,"muscle, tail",20,30,37.6,3.4,15,0.35,-1.05,70.7,6.4,15,0.35,-1.05,33,3.8,15,0.45,-0.81,61.7,5.7,15,0.36,-1.03,,
p155_o,NA,NA,Arthropoda,Malacaostraca,Decapoda,Parastacidae,Cherax,destructor,f,c,a,"Newcastle, Australia",32.9,151.75,1,28,metabolic_enzyme,PK,"muscle, claw",20,30,39.5,3,15,0.29,-1.22,79.5,5.8,15,0.28,-1.26,33.6,3.3,15,0.38,-0.97,66.1,5.5,15,0.32,-1.13,,
p156_o,NA,NA,Chordata,Reptilia,Crocodilia,Alligatoridae,Alligator,mississippiensis,f,w,a,"Rockefeller Wildlife Refuge, Louisiana, USA",29.85536619,-92.74871979,2,NA,metabolic_enzyme,COX,"muscle, mixed",15,30,1.52,0.11,31,0.4,-0.91,2.29,0.12,31,0.29,-1.23,0.69,0.08,31,0.65,-0.44,1.35,0.12,31,0.49,-0.7,,
p156_o,NA,NA,Chordata,Reptilia,Crocodilia,Alligatoridae,Alligator,mississippiensis,f,w,a,"Rockefeller Wildlife Refuge, Louisiana, USA",29.85536619,-92.74871979,2,NA,metabolic_enzyme,CS,"muscle, mixed",15,30,2.42,0.2,31,0.46,-0.78,4.1,0.3,31,0.41,-0.9,1.63,0.15,31,0.51,-0.67,4.39,0.3,31,0.38,-0.97,,
p156_o,NA,NA,Chordata,Reptilia,Crocodilia,Alligatoridae,Alligator,mississippiensis,f,w,a,"Rockefeller Wildlife Refuge, Louisiana, USA",29.85536619,-92.74871979,2,NA,metabolic_enzyme,LDH,"muscle, mixed",15,30,390,10,31,0.14,-1.95,780,30,31,0.21,-1.54,205,10,31,0.27,-1.3,330,15,31,0.25,-1.37,,
p157_o,NA,NA,Chordata,Reptilia,Testudines,Chelidae,Chelodina,longicollis,f,w,a,"Sydney, Australia",-33.99624637,150.7055575,2,NA,metabolic_enzyme,COX,,10,25,6,0.9,7,0.4,-0.92,3.9,0.4,7,0.27,-1.3,3.9,0.3,10,0.24,-1.41,5,0.4,10,0.25,-1.37,,
p157_o,NA,NA,Chordata,Reptilia,Testudines,Chelidae,Chelodina,longicollis,f,w,a,"Sydney, Australia",-33.99624637,150.7055575,2,NA,metabolic_enzyme,CS,,10,25,8,1.2,7,0.4,-0.92,12.3,2,7,0.43,-0.84,6.4,0.7,10,0.35,-1.06,12.3,0.7,10,0.18,-1.71,,
p157_o,NA,NA,Chordata,Reptilia,Testudines,Chelidae,Chelodina,longicollis,f,w,a,"Sydney, Australia",-33.99624637,150.7055575,2,NA,metabolic_enzyme,LDH,,10,25,226.8,28.4,7,0.33,-1.1,410,54.5,7,0.35,-1.05,161.6,19.1,10,0.37,-0.98,231.4,30.6,10,0.42,-0.87,,
p157_o,NA,NA,Chordata,Reptilia,Testudines,Chelidae,Chelodina,longicollis,f,w,a,"Sydney, Australia",-33.99624637,150.7055575,2,NA,metabolic_enzyme,PFK,,10,25,41.69,5.6,7,0.36,-1.03,50.31,7.2,7,0.38,-0.97,38.46,5.1,10,0.42,-0.87,64.81,9.2,10,0.45,-0.8,,
p158_o,NA,NA,Chordata,Actinopterygii,Perciformes,Nototheniidae,Pagothenia,borchgrevinki,m,w,a,"Scott Base, Antarctica",-77.85,166.75,1,42,metabolic_enzyme,COX,"muscle, pectoral",-1,4,21.47,1.98,10,0.29,-1.23,26.56,2.56,10,0.3,-1.19,30.47,3.02,10,0.31,-1.16,38.45,4.11,10,0.34,-1.08,,
p158_o,NA,NA,Chordata,Actinopterygii,Perciformes,Nototheniidae,Pagothenia,borchgrevinki,m,w,a,"Scott Base, Antarctica",-77.85,166.75,1,42,metabolic_enzyme,CS,"muscle, pectoral",-1,4,56.14,4.21,10,0.24,-1.44,59.31,6.17,10,0.33,-1.11,55.45,3.7,10,0.21,-1.56,62.77,3.69,10,0.19,-1.68,,
p158_o,NA,NA,Chordata,Actinopterygii,Perciformes,Nototheniidae,Pagothenia,borchgrevinki,m,w,a,"Scott Base, Antarctica",-77.85,166.75,1,42,metabolic_enzyme,LDH,"muscle, pectoral",-1,4,13.29,1.56,10,0.37,-0.99,17.41,2.19,10,0.4,-0.92,19.09,1.86,10,0.31,-1.18,27.86,1.84,10,0.21,-1.57,,
p158_o,NA,NA,Chordata,Actinopterygii,Perciformes,Nototheniidae,Pagothenia,borchgrevinki,m,w,a,"Scott Base, Antarctica",-77.85,166.75,1,42,ATPase,MyoATPase,"muscle, pectoral",-1,4,3.17,1.03,10,1.03,0.03,4.48,1.14,10,0.8,-0.22,1.83,0.57,10,0.98,-0.02,4.03,0.87,10,0.68,-0.38,,
p158_o,NA,NA,Chordata,Actinopterygii,Perciformes,Nototheniidae,Pagothenia,borchgrevinki,m,w,a,"Scott Base, Antarctica",-77.85,166.75,1,42,metabolic_enzyme,PFK,"muscle, pectoral",-1,4,3.14,0.33,10,0.33,-1.1,5.29,0.59,10,0.35,-1.04,2.42,0.33,10,0.43,-0.84,4.71,0.47,10,0.32,-1.15,,
p158_o,NA,NA,Chordata,Actinopterygii,Perciformes,Nototheniidae,Pagothenia,borchgrevinki,m,w,a,"Scott Base, Antarctica",-77.85,166.75,1,42,endurance,swim,sustained,-1,4,2.03,0.07,10,0.11,-2.22,1.5,0.08,10,0.17,-1.78,1.9,0.03,10,0.05,-3,1.98,0.02,10,0.03,-3.44,,
p159_o,NA,NA,Chordata,Actinopterygii,Perciformes,Centrarchidae,Micropterus,dolomieui,f,w,a,"New Brunswick, Canada",46.7,-66.116667,1,28,ATPase,ATPase,heart,5,20,5.72,0.29,6,0.12,-2.09,NA,NA,NA,NA,NA,4.57,0.46,6,0.25,-1.4,12.68,0.95,6,0.18,-1.7,umol/g/min,
p159_o,NA,NA,Chordata,Actinopterygii,Perciformes,Moronidae,Morone,americana,m,w,a,"New Brunswick, Canada",46.7,-66.116667,1,28,ATPase,ATPase,heart,5,20,3.26,0.58,6,0.44,-0.83,NA,NA,NA,NA,NA,4.09,0.46,6,0.28,-1.29,8.08,0.75,6,0.23,-1.48,umol/g/min,
p159_o,NA,NA,Chordata,Actinopterygii,Perciformes,Percidae,Perca,flavescens,f,w,a,"New Brunswick, Canada",46.7,-66.116667,1,28,ATPase,ATPase,heart,5,20,1.62,0.3,6,0.45,-0.79,NA,NA,NA,NA,NA,3.04,0.84,6,0.68,-0.39,7.94,1.65,6,0.51,-0.68,umol/g/min,
p159_o,NA,NA,Chordata,Actinopterygii,Perciformes,Centrarchidae,Micropterus,dolomieui,f,w,a,"New Brunswick, Canada",46.7,-66.116667,1,28,metabolic_enzyme,CS,heart,5,20,12.27,2.56,6,0.51,-0.67,NA,NA,NA,NA,NA,14.65,1.29,6,0.22,-1.53,26.24,2.72,6,0.25,-1.37,umol/g/min,
p159_o,NA,NA,Chordata,Actinopterygii,Perciformes,Moronidae,Morone,americana,m,w,a,"New Brunswick, Canada",46.7,-66.116667,1,28,metabolic_enzyme,CS,heart,5,20,2.98,0.56,6,0.46,-0.78,NA,NA,NA,NA,NA,3.16,0.88,6,0.68,-0.38,5.16,2.18,6,1.03,0.03,umol/g/min,
p159_o,NA,NA,Chordata,Actinopterygii,Perciformes,Percidae,Perca,flavescens,f,w,a,"New Brunswick, Canada",46.7,-66.116667,1,28,metabolic_enzyme,CS,heart,5,20,9.39,1.69,6,0.44,-0.82,NA,NA,NA,NA,NA,11.8,0.71,6,0.15,-1.91,23.22,2.65,6,0.28,-1.27,umol/g/min,
p159_o,NA,NA,Chordata,Actinopterygii,Perciformes,Centrarchidae,Micropterus,dolomieui,f,w,a,"New Brunswick, Canada",46.7,-66.116667,1,28,metabolic_enzyme,Hexokinase,heart,5,20,1.18,0.43,6,0.89,-0.11,NA,NA,NA,NA,NA,1.97,0.04,6,0.05,-3,6.97,0.46,6,0.16,-1.82,umol/g/min,
p159_o,NA,NA,Chordata,Actinopterygii,Perciformes,Moronidae,Morone,americana,m,w,a,"New Brunswick, Canada",46.7,-66.116667,1,28,metabolic_enzyme,Hexokinase,heart,5,20,1.03,0.2,6,0.48,-0.74,NA,NA,NA,NA,NA,1.06,0.23,6,0.53,-0.63,3.91,0.64,6,0.4,-0.91,umol/g/min,
p159_o,NA,NA,Chordata,Actinopterygii,Perciformes,Percidae,Perca,flavescens,f,w,a,"New Brunswick, Canada",46.7,-66.116667,1,28,metabolic_enzyme,Hexokinase,heart,5,20,1.99,0.3,6,0.37,-1,NA,NA,NA,NA,NA,3.56,0.69,6,0.47,-0.74,8.77,0.86,6,0.24,-1.43,umol/g/min,
p16,fig,389,Chordata,Reptilia,Squamata,Cordylidae,Cordylus,oelofseni,t,w,a,"Western Cape Province, SA",-34.0333,19,1,14,rest_MR,metabolic rate,winter-caught,10,20,0.02,0,14,0.32,-1.13,0.14,0.03,14,0.73,-0.31,0.05,0.01,14,0.64,-0.44,0.13,0.02,14,0.44,-0.83,VCO2 (ml/h),
p16,fig,389,Chordata,Reptilia,Squamata,Cordylidae,Cordylus,oelofseni,t,w,a,"Western Cape Province, SA",-34.0333,19,1,14,rest_MR,metabolic rate,summer-caught,20,30,0.09,0.02,14,0.77,-0.27,0.29,0.06,14,0.71,-0.34,0.08,0.02,14,0.74,-0.3,0.27,0.05,14,0.77,-0.27,VCO2 (ml/h),
p160_o,NA,NA,Chordata,Amphibia,Anura,Ranidae,Rana,pipiens,f,w,a,"Oshkosh, Wisconsin",44.024167,-88.56111,1,20,other,MR,heart slices,5,13,0.33,0.05,12,0.52,-0.65,0.37,0.04,19,0.48,-0.74,0.33,0.04,15,0.47,-0.75,0.4,0.04,20,0.44,-0.81,ul/mg/h,
p160_o,NA,NA,Chordata,Amphibia,Anura,Ranidae,Rana,pipiens,f,w,a,"Oshkosh, Wisconsin",44.024167,-88.56111,1,20,other,MR,heart slices,5,20,0.33,0.05,12,0.52,-0.65,0.47,0.05,20,0.48,-0.74,0.33,0.04,15,0.47,-0.77,0.54,0.05,21,0.43,-0.85,ul/mg/h,
p160_o,NA,NA,Chordata,Amphibia,Anura,Ranidae,Rana,pipiens,f,w,a,"Oshkosh, Wisconsin",44.024167,-88.56111,1,20,other,MR,heart slices,13,20,0.4,0.04,20,0.44,-0.81,0.55,0.06,18,0.46,-0.77,0.35,0.04,17,0.47,-0.75,0.54,0.05,21,0.43,-0.85,ul/mg/h,
p160_o,NA,NA,Chordata,Amphibia,Anura,Ranidae,Rana,pipiens,f,w,a,"Oshkosh, Wisconsin",44.024167,-88.56111,1,20,other,MR,Muscle slices,5,13,0.28,0.01,21,0.16,-1.81,0.44,0.02,23,0.22,-1.53,0.32,0.02,19,0.28,-1.28,0.49,0.02,20,0.18,-1.69,ul/mg/h,
p160_o,NA,NA,Chordata,Amphibia,Anura,Ranidae,Rana,pipiens,f,w,a,"Oshkosh, Wisconsin",44.024167,-88.56111,1,20,other,MR,Muscle slices,5,20,0.28,0.01,21,0.16,-1.81,0.61,0.03,20,0.22,-1.51,0.31,0.01,19,0.14,-1.95,0.71,0.03,21,0.19,-1.64,ul/mg/h,
p160_o,NA,NA,Chordata,Amphibia,Anura,Ranidae,Rana,pipiens,f,w,a,"Oshkosh, Wisconsin",44.024167,-88.56111,1,20,other,MR,Muscle slices,13,20,0.49,0.02,20,0.18,-1.69,0.67,0.04,18,0.25,-1.37,0.47,0.02,19,0.18,-1.69,0.71,0.03,21,0.19,-1.64,ul/mg/h,
