"paper","habitat","source","life.hist","lat","long","acclim_type","acclim_period","trait_category","trait","temp_1","temp_2","r1.1","r1.1_N","r1.2","r1.2_N","r2.1","r2.1_N","r2.2","r2.2_N","units","species_full","r1.1_sd","r1.2_sd","r2.1_sd","r2.2_sd","lnRR_Q10","V_lnRR_Q10","lnVR_Q10","V_lnVR_Q10","lnCVR_Q10","V_lnCVR_Q10","type"
"p189_o","f","w","a",27.5,153.45,1,42,"sprint","swim",18,30,0.69,10,0.7,13,0.64,13,0.71,13,"","Gambusia holbrooki",0.221359436211787,0.180277563773199,0.14422205101856,0.252388589282479,0.0864973280680363,0.00946287749482025,0.466346489946186,0.0578703703703704,0.379849161878149,0.0673332478651906,"acute"
"p189_o","f","w","a",27.5,153.45,1,42,"endurance","swim",18,30,0.28,13,0.32,13,0.18,13,0.33,13,"m/s","Gambusia holbrooki",0.0721110255092798,0.10816653826392,0.10816653826392,0.10816653826392,0.50511316964193,0.025029333741455,0,0.0578703703703704,-0.50511316964193,0.0828997041118253,"acute"
"p190_o","f","c","a",54.325,10.142556,1,30,"metabolic_enzyme","CCO",10,30,1412,5,3003,5,1096,5,2230,5,"nmol/mg protein/min","Cyprinus carpio",257.147817412476,597.030149992444,134.164078649987,317.52165280497,0.355167198473102,0.00176293499204069,0.43074124768958,0.0625,0.0755740492164781,0.0642629349920407,"acute"
"p191_o","t","w","a",-1.266667,36.8,1,30,"rest_MR","MR",20,35,29.3,4,44.9,4,14.5,4,46.3,4,"ml/kg/h","Malacochersus tornieri",4,2.8,1.6,4.2,0.77399554111044,0.00226719807934302,0.643387264029058,0.148148148148148,-0.130608277081382,0.150415346227491,"acute"
"p192_o","t","w","j",24.1,120.55,1,10,"rest_MR","MR",22,32,0.95,10,2.3,10,0.6,10,2.1,10,"","Polypedates megacephalus",0.158113883008419,0.632455532033676,0.316227766016838,0.316227766016838,1.25276296849537,0.0300453514739229,0,0.111111111111111,-1.25276296849537,0.141156462585034,"acute"
"p193_o","f","c","j",29.55,106.55,1,14,"rest_MR","MR",12.5,27.5,24.86,8,84.1,8,22.89,8,75.13,8,"","Silurus meridionalis",8.5418499167335,11.2005714139949,8.23072293301141,8.71155554421827,0.792346541611063,0.00793005041270557,0.0378510105347213,0.0634920634920635,-0.754495531076341,0.0714221139047691,"acute"
"p194_o","m","w","a",54.5,10.4,1,28,"rest_MR","MR",3,12,0.6,7,1.17,7,0.45,7,1.08,7,"","Zoarces viviparous",0.317490157327751,0.476235235991626,0.634980314655502,1.269960629311,0.972743041504333,0.595031245237007,0.770163533955495,0.205761316872428,-0.202579507548839,0.800792562109435,"acute"
"p194_o","m","w","a",58.95,5.7,1,28,"rest_MR","MR",3,12,0.45,7,1.14,7,0.6,7,0.9,7,"","Zoarces viviparous",0.158745078663875,0.476235235991626,0.476235235991626,0.317490157327751,0.450516786786849,0.133058984910837,-0.450516786786849,0.205761316872428,-0.901033573573699,0.338820301783265,"acute"
"p198_o","t","w","a",39.55333,-95.520833,1,21,"rest_MR","MR",5,15,0.95,7,2.17,7,0.78,7,1.56,7,"ml/min/g","Euchemotrema leai",0.0793725393319377,0.13228756555323,0.13228756555323,0.185202591774521,0.693147180559945,0.00612261669953978,0.336472236621213,0.166666666666667,-0.356674943938732,0.172789283366206,"acute"
"p198_o","t","w","a",39.55333,-95.520833,1,21,"rest_MR","MR",5,25,0.95,7,3.38,7,0.61,7,2.45,7,"ml/min/g","Euchemotrema leai",0.0793725393319377,0.899555445761961,0.0529150262212918,0.185202591774521,0.695192173185708,0.000472826593685042,0.626381484247684,0.0416666666666667,-0.068810688938024,0.0421394932603517,"acute"
"p198_o","t","w","a",39.55333,-95.520833,1,21,"rest_MR","MR",15,25,1.56,7,2.4,7,0.78,7,2.45,7,"ml/min/g","Euchemotrema leai",0.185202591774521,0.423320209770335,0.0264575131106459,0.185202591774521,1.14454938385514,0.000980692079593178,1.94591014905531,0.166666666666667,0.801360765200178,0.16764735874626,"acute"
"p2","f","c","j",44.765556,-69.556944,1,42,"muscle","muscle power",4,10,16.21,5,28.55,9,9.43,5,22.5,9,"W kg-1","Osmerus mordax",4.87462819094954,9.45,1.63232962357485,21.06,1.44936535427501,0.287046381134843,4.26227882554747,0.520833333333333,2.81291347127245,0.807879714468176,"acute"
"p2","f","c","j",44.765556,-69.556944,1,42,"muscle","muscle shortening velocity",4,10,7.56,5,10.36,9,4.52,5,8.1,9,"muscle length s-1","Osmerus mordax",0.872066511224918,1.17,0.693181073024935,1.41,0.972253446390422,0.0224184432616886,1.18342288279329,0.520833333333333,0.211169436402864,0.543251776595022,"acute"
"p22","f","c","j",-26.8083,-65.2176,1,112,"rest_MR","metabolic rate",20,25,4.18,12,5.84,12,3.24,12,3.72,12,"micro g/min.g","Cherax quadricarinatus",0.866025403784439,1.21243556529821,0.692820323027551,0.554256258422041,0.276300676961634,0.0226412784147997,-0.446287102628419,0.363636363636364,-0.722587779590054,0.386277642051163,"acute"
"p23","t","w","j",-46.9,37.75,1,7,"rest_MR","metabolic rate",5,10,38.49,18,61.72,18,34.54,18,66.52,18,"microW","Pringleophaga marioni",24.3951839509359,31.3955410846827,19.3040151263927,35.0442120756053,1.31076916321239,0.131088484514496,1.19259470914006,0.235294117647059,-0.118174454072333,0.366382602161554,"acute"
"p24","m","w","a",46.1833,-62,1,28,"mito_oxidation","S3 mito respiration",5,15,2.09,7,4.59,7,3.11,7,5.87,7,"pmol O2/mg tissue.s","Fundulus heteroclitus",1.08475803753648,0.687895340876794,0.820182906430023,1.48162073419617,0.635231907648862,0.0190370197171254,0.591364486250003,0.166666666666667,-0.0438674213988594,0.185703686383792,"acute"
"p24","m","w","a",31.0333,-81.4167,1,28,"mito_oxidation","S3 mito respiration",15,33,6.84,7,11.48,7,4.64,7,6.84,7,"pmol O2/mg tissue.s","Fundulus heteroclitus",2.16951607507296,1.48162073419617,1.21704560308971,4.31257463703528,0.215596314109053,0.0205608550557738,0.702838224620926,0.051440329218107,0.487241910511873,0.0720011842738808,"acute"
"p24","m","w","a",46.1833,-62,1,28,"mito_oxidation","S3 mito respiration",5,15,0.85,7,2.03,7,1.23,7,2.69,7,"pmol O2/mg tissue.s","Fundulus heteroclitus",0.555607775323564,0.555607775323564,0.423320209770335,0.71435285398744,0.782527024229422,0.026995632459573,0.523248143764548,0.166666666666667,-0.259278880464874,0.19366229912624,"acute"
"p24","m","w","a",31.0333,-81.4167,1,28,"mito_oxidation","S3 mito respiration",15,33,2.88,7,6.37,7,1.57,7,4.08,7,"pmol O2/mg tissue.s","Fundulus heteroclitus",0.502692749102272,1.13767306375777,1.13767306375777,0.978927985093899,0.530567427253252,0.0256904893529442,-0.0834901128051877,0.051440329218107,-0.61405754005844,0.0771308185710512,"acute"
"p24","m","w","a",46.1833,-62,1,28,"mito_leak","S4 mito respiration",5,15,0.35,7,0.98,7,0.24,7,0.87,7,"pmol O2/mg tissue.s","Fundulus heteroclitus",0.370405183549043,0.423320209770335,0.423320209770335,0.502692749102272,1.28785428830664,0.492138987977276,0.171850256926659,0.166666666666667,-1.11600403137998,0.658805654643942,"acute"
"p24","m","w","a",31.0333,-81.4167,1,28,"mito_leak","S4 mito respiration",15,33,1.06,7,5.42,7,0.54,7,3.36,7,"pmol O2/mg tissue.s","Fundulus heteroclitus",0.634980314655502,1.13767306375777,0.634980314655502,1.42870570797488,1.01562617411052,0.0689382548858592,0.450516786786849,0.051440329218107,-0.565109387323667,0.120378584103966,"acute"
"p24","m","w","a",46.1833,-62,1,28,"mito_leak","S4 mito respiration",5,15,0.2,7,0.44,7,0.18,7,0.64,7,"pmol O2/mg tissue.s","Fundulus heteroclitus",0.264575131106459,0.264575131106459,0.317490157327751,0.185202591774521,1.26851132546351,0.456407335069444,-0.538996500732687,0.166666666666667,-1.80750782619619,0.623074001736111,"acute"
"p24","m","w","a",31.0333,-81.4167,1,28,"mito_leak","S4 mito respiration",15,33,0.61,7,2.95,7,0.51,7,1.75,7,"pmol O2/mg tissue.s","Fundulus heteroclitus",0.291032644217105,0.396862696659689,0.211660104885167,0.44977772288098,0.684977967332882,0.010506992436287,0.418762112431322,0.051440329218107,-0.26621585490156,0.061947321654394,"acute"
"p25","m","w","a",46.1833,-62,1,28,"mito_oxidation","S3 mito respiration",5,15,5.5,8,35.46,8,4.4,8,24.74,8,"nmol O2/min.mg protein","Fundulus heteroclitus",4.66690475583121,9.33380951166243,3.87494516090228,3.87494516090228,1.72681682604013,0.100013805397928,0,0.142857142857143,-1.72681682604013,0.242870948255071,"acute"
"p25","m","w","a",46.1833,-62,1,28,"mito_leak","S4 mito respiration",5,15,1.31,8,4.49,8,1.31,8,2.97,8,"nmol O2/min.mg protein","Fundulus heteroclitus",1.5556349186104,2.1496046148071,1.5556349186104,2.34759451353934,0.818534815601548,0.254370385751991,0.411507422564127,0.142857142857143,-0.407027393037421,0.397227528609134,"acute"
"p30","t","w","a",-33.992,18.82,1,14,"max_MR","active metabolic rate",15,25,0.57,10,1.01,10,0.39,10,0.85,10,"ml CO2/g.h","Hyperolius marmoratus",0.316227766016838,0.474341649025257,0.126491106406735,0.442718872423573,0.77908961036067,0.0376474228164407,1.25276296849537,0.111111111111111,0.473673358134698,0.148758533927552,"acute"
"p30","t","w","a",-33.992,18.82,1,14,"rest_MR","resting metabolic rate",15,25,0.05,9,0.11,9,0.06,9,0.11,9,"ml CO2/g.h","Hyperolius marmoratus",0.03,0.06,0.06,0.06,0.606135803570316,0.144168962350781,0,0.125,-0.606135803570316,0.269168962350781,"acute"
"p35","m","w","a",69.2,-105.0833,1,180,"cardiac","maximal heart rate",0.5,6.5,26.22,10,43.14,10,20.97,10,35.32,10,"bpm","Boreogadus saida",2.90929544735491,6.70402863955696,3.79473319220206,4.07933818161721,0.868927551369885,0.0128016692439297,0.120534435966044,0.308641975308642,-0.748393115403841,0.321443644552572,"acute"
"p35","m","w","a",69.2,-105.0833,1,30,"max_MR","maximal metabolic rate",1,6.5,164.23,8,172.69,8,151.43,8,213.06,8,"mgO2/kg.h","Boreogadus saida",7.35391052434009,9.81464212286928,11.0591500577576,17.7908066146535,0.620818807662704,0.00508515407126337,0.864406721300136,0.472255017709563,0.243587913637431,0.477340171780827,"acute"
"p35","m","w","a",69.2,-105.0833,1,30,"rest_MR","resting metabolic rate",1,6.5,54.44,8,84.03,8,38.19,8,72.36,8,"mgO2/kg.h","Boreogadus saida",7.86302740679441,6.27910821693654,7.46704760932994,13.350176028802,1.16196356234485,0.0298630155402224,1.05641796807134,0.472255017709563,-0.10554559427351,0.502118033249786,"acute"
"p40","m","w","a",69.250684,-53.538785,1,7,"cardiac","Heart rate",1,6,28.1,6,40,6,37.1,6,41,6,"beats/min","Myoxocephalus scorpius",2.6944387170615,3.91918358845308,4.89897948556636,7.59341820262785,0.199910194181837,0.0344917841666758,0.876509861862311,0.8,0.676599667680475,0.834491784166676,"acute"
"p40","m","w","a",69.250684,-53.538785,1,7,"cardiac","Stroke volume",1,6,1.92,6,1.4,6,1.32,6,2.12,6,"L/kg","Myoxocephalus scorpius",0.367423461417477,0.220454076850486,0.318433666561813,0.342928563989645,0.947568704171283,0.0562409917486134,0.148215944307444,0.8,-0.79935275986384,0.856240991748613,"acute"
"p41","m","w","a",-32.738266,152.065412,1,14,"metabolic_enzyme","COX Activity",22,27,1.55,9,1.84,9,1.92,9,2.33,9,"umol/g/min","Saccostrea glomerata",0.6,0.72,0.78,0.9,0.387086163075838,0.139662470310642,0.286201687281346,0.5,-0.100884475794492,0.639662470310642,"acute"
"p41","m","w","a",-32.738266,152.065412,1,14,"metabolic_enzyme","COX Activity",22,27,1.17,9,1.38,9,1.37,9,1.41,9,"umol/g/min","Crassostrea gigas",0.27,0.3,0.33,0.48,0.0575579291000867,0.0772936657592402,0.749386898882821,0.5,0.691828969782735,0.57729366575924,"acute"
"p41","m","w","a",-32.738266,152.065412,1,14,"metabolic_enzyme","COX Activity",22,27,13.86,9,14.35,9,10.44,9,10.81,9,"umol/g/min","Saccostrea glomerata",5.43,5.73,3.33,3.63,0.0696540983932489,0.0953336735308507,0.172520688568814,0.5,0.102866590175565,0.595333673530851,"acute"
"p41","m","w","a",-32.738266,152.065412,1,14,"metabolic_enzyme","COX Activity",22,27,18.81,9,16.01,9,24.18,9,20.24,9,"umol/g/min","Crassostrea gigas",7.23,6.9,9.9,8.67,-0.355730001534764,0.156055268598631,-0.265331932696187,0.5,0.0903980688385767,0.656055268598631,"acute"
"p41","m","w","a",-32.738266,152.065412,1,14,"metabolic_enzyme","CS Activity",22,27,3.11,9,4.24,9,3.46,9,4.34,9,"umol/g/min","Saccostrea glomerata",0.66,0.87,0.51,0.87,0.453211518085361,0.0275159837125087,1.06816497186052,0.5,0.614953453775155,0.527515983712509,"acute"
"p41","m","w","a",-32.738266,152.065412,1,14,"metabolic_enzyme","CS Activity",22,27,3.79,9,4.35,9,3.38,9,3.84,9,"umol/g/min","Crassostrea gigas",0.57,1.14,0.69,0.99,0.255193314209416,0.0480627760675615,0.722026691074661,0.5,0.466833376865245,0.548062776067562,"acute"
"p41","m","w","a",-32.738266,152.065412,1,14,"metabolic_enzyme","CS Activity",22,27,15.92,9,19.13,9,14.33,9,17.5,9,"umol/g/min","Saccostrea glomerata",1.53,3.03,3.03,3.15,0.399691278178776,0.0342705715005048,0.0776796666325279,0.5,-0.322011611546248,0.534270571500505,"acute"
"p41","m","w","a",-32.738266,152.065412,1,14,"metabolic_enzyme","CS Activity",22,27,20.96,9,25.89,9,22.11,9,27.33,9,"umol/g/min","Crassostrea gigas",4.86,3.54,3.57,6.93,0.423910010141243,0.0401633585405067,1.32658843482053,0.5,0.902678424679285,0.540163358540507,"acute"
"p41","m","w","a",-32.738266,152.065412,1,14,"metabolic_enzyme","LDH Activity",22,27,3.95,9,4.94,9,5.38,9,6.48,9,"umol/g/min","Saccostrea glomerata",1.2,1.26,1.8,1.92,0.372064272380981,0.0887689985494813,0.129077042275142,0.5,-0.242987230105838,0.588768998549481,"acute"
"p41","m","w","a",-32.738266,152.065412,1,14,"metabolic_enzyme","LDH Activity",22,27,16.87,9,18.36,9,15.61,9,18.14,9,"umol/g/min","Crassostrea gigas",4.17,3.93,6.6,7.53,0.3004154203193,0.156034119836848,0.263650785558844,0.5,-0.0367646347604555,0.656034119836848,"acute"
"p41","m","w","a",-32.738266,152.065412,1,14,"metabolic_enzyme","LDH Activity",22,27,0.73,9,0.71,9,0.71,9,0.65,9,"umol/g/min","Saccostrea glomerata",0.21,0.21,0.24,0.24,-0.176585214291356,0.111375290663893,0,0.5,0.176585214291356,0.611375290663893,"acute"
"p41","m","w","a",-32.738266,152.065412,1,14,"metabolic_enzyme","LDH Activity",22,27,0.61,9,0.61,9,0.84,9,0.68,9,"umol/g/min","Crassostrea gigas",0.15,0.15,0.24,0.27,-0.422618187334414,0.106350383290571,0.235566071312767,0.5,0.658184258647181,0.606350383290571,"acute"
"p42","f","c","a",49.154938,-123.092218,1,21,"cardiac","Heart Rate",20,28,82.48,5,129.54,7,85.9,15,163.03,15,"beats/min","Carassius auratus",61.8272795778692,46.7504256665113,33.8111446123908,59.9150523658287,0.800938004951691,0.0302075402220416,0.71517161841683,0.111607142857143,-0.0857663865348618,0.141814683079184,"acute"
"p42","f","c","a",49.154938,-123.092218,1,21,"max_MR","Max MO2",20,28,10.4,4,10.97,5,3.93,4,10.78,4,"umol/hr/g","Carassius auratus",3.32,4.2261684774746,2.8,4.02,1.2613164244996,0.252607376599608,0.452078106812214,0.520833333333333,-0.809238317687387,0.773440709932941,"acute"
"p42","f","c","a",49.154938,-123.092218,1,21,"rest_MR","Min MO2",20,28,5.56,5,8.12,4,2.31,5,3.98,4,"umol/hr/g","Carassius auratus",2.32551069659978,2.84,1.90065778087482,1.76,0.680042868453305,0.287947134959455,-0.0961077720865186,0.455729166666667,-0.776150640539824,0.743676301626122,"acute"
"p47","f","w","j",35.210507,-85.930942,1,4,"sprint","Burst swim speed",8,26,0.46,10,0.48,10,0.33,10,0.52,10,"m/s","Lithobates clamitans",0.0632455532033676,0.0948683298050514,0.0948683298050514,0.126491106406735,0.252631198397193,0.00437704400408363,0.159823373584323,0.0342935528120713,-0.09280782481287,0.038670596816155,"acute"
"p47","f","w","j",35.210507,-85.930942,1,4,"metabolic_enzyme","CCO activity",8,26,3.81,9,7.2,9,0.9,9,2.31,9,"units/gr wet wt","Lithobates clamitans",1.05,2.7,0.18,0.45,0.523671133439738,0.00267315034029801,0.509050406596753,0.0385802469135803,-0.0146207268429852,0.0412533972538783,"acute"
"p47","f","w","j",35.210507,-85.930942,1,4,"metabolic_enzyme","CS activity",8,26,2.36,9,5.55,9,1.44,9,3.33,9,"units/gr wet wt","Lithobates clamitans",0.36,0.6,0.3,0.51,0.46573843911358,0.00229282119679462,0.294793472812317,0.0385802469135803,-0.170944966301263,0.0408730681103749,"acute"
"p47","f","w","j",35.210507,-85.930942,1,4,"metabolic_enzyme","LDH activity",8,26,57.46,6,212.96,6,38.95,10,113.82,10,"units/gr wet wt","Lithobates clamitans",14.6969384566991,46.5403051128804,14.8310822261897,33.0774243253612,0.595744156032345,0.00708156574569775,0.445625486765883,0.0342935528120713,-0.150118669266462,0.0413751185577691,"acute"
"p47","f","w","j",35.210507,-85.930942,1,4,"rest_MR","Oxygen consumption",8,26,0.06,8,0.15,9,0.05,7,0.15,10,"mL O2/g/hr","Lithobates clamitans",0.0282842712474619,0.03,0.0264575131106459,0.0316227766016838,0.610340160371172,0.0137174211248285,0.0990763733163146,0.0428669410150892,-0.511263787054857,0.0565843621399177,"acute"
"p54","t","w","a",-46.889091,37.75276,1,7,"sprint","locomoter speed",5,15,2,28,4.05,28,1.75,28,3.96,28,"mm/sec","Pringleophaga marioni",0.476235235991626,1.05830052442584,0.846640419540669,1.48162073419617,0.816628237330966,0.0133586735214441,0.559615787935423,0.037037037037037,-0.257012449395544,0.0503957105584811,"acute"
"p67","f","w","j",-34.10194444,151.1008333,2,28,"max_MR","active metabolic rate",18,28,1.03,6,1.68,6,0.9,5,2.39,6,"umol O2/min/gram","Gambusia holbrooki",0.391918358845308,0.514392845984467,0.290688837074973,1.6166632302369,0.976653881601246,0.0971233666630572,1.71586616296187,0.225,0.73921228136062,0.322123366663057,"acute"
"p67","f","w","j",-34.10194444,151.1008333,2,28,"max_MR","active metabolic rate",18,28,1.29,6,2.54,7,1.03,5,1.11,5,"umol O2/min/gram","Gambusia holbrooki",0.342928563989645,1.50807824730682,0.402492235949962,0.0894427190999916,0.0748012130826983,0.0318387033491241,-1.50407739677627,0.25,-1.57887860985897,0.281838703349124,"acute"
"p67","f","w","j",-34.10194444,151.1008333,2,28,"max_MR","active metabolic rate",18,28,1.15,8,1.09,8,1.08,8,1.11,8,"umol O2/min/gram","Gambusia holbrooki",0.311126983722081,0.197989898732233,0.282842712474619,0.14142135623731,0.0273989741881146,0.010602444286128,-0.693147180559945,0.142857142857143,-0.72054615474806,0.153459587143271,"acute"
"p67","f","w","j",-34.10194444,151.1008333,2,28,"max_MR","active metabolic rate",18,28,1.21,8,0.95,7,0.88,8,1.34,8,"umol O2/min/gram","Gambusia holbrooki",0.339411254969543,0.291032644217105,0.367695526217005,0.480832611206852,0.420502985472705,0.0379182457485608,0.268263986594679,0.142857142857143,-0.152238998878026,0.180775388605704,"acute"
"p67","f","w","j",-34.10194444,151.1008333,2,28,"antiox","Catalase activity",18,28,0.81,6,0.82,6,0.68,6,0.56,6,"unit/mg/tissue","Gambusia holbrooki",0.0734846922834953,0.146969384566991,0.0979795897113271,0.146969384566991,-0.194156014440957,0.0149397994491914,0.405465108108164,0.2,0.599621122549122,0.214939799449191,"acute"
"p67","f","w","j",-34.10194444,151.1008333,2,28,"antiox","Catalase activity",18,28,0.81,6,0.73,6,0.93,6,0.83,6,"unit/mg/tissue","Gambusia holbrooki",0.195959179422654,0.122474487139159,0.220454076850486,0.171464281994822,-0.113758885356658,0.0164780330403519,-0.251314428280906,0.2,-0.137555542924248,0.216478033040352,"acute"
"p67","f","w","j",-34.10194444,151.1008333,2,28,"antiox","Catalase activity",18,28,0.47,6,0.4,6,0.62,6,0.58,6,"unit/mg/tissue","Gambusia holbrooki",0.0979795897113271,0.0734846922834953,0.0979795897113271,0.122474487139159,-0.0666913744986723,0.0115939599183866,0.22314355131421,0.2,0.289834925812882,0.211593959918387,"acute"
"p67","f","w","j",-34.10194444,151.1008333,2,28,"antiox","Catalase activity",18,28,0.55,6,0.46,6,0.56,6,0.44,6,"unit/mg/tissue","Gambusia holbrooki",0.171464281994822,0.26944387170615,0.122474487139159,0.146969384566991,-0.241162056816888,0.0265669800978242,0.182321556793954,0.2,0.423483613610843,0.226566980097824,"acute"
"p67","f","w","j",-34.10194444,151.1008333,2,28,"rest_MR","resting metabolic rate",18,28,0.07,6,0.11,6,0.11,5,0.29,6,"umol O2/min/gram","Gambusia holbrooki",0.0244948974278318,0.0489897948556636,0.111803398874989,0.122474487139159,0.969400557188103,0.236338086300253,0.0911607783969772,0.225,-0.878239778791126,0.461338086300253,"acute"
"p67","f","w","j",-34.10194444,151.1008333,2,28,"rest_MR","resting metabolic rate",18,28,0.19,6,0.21,7,0.08,5,0.18,5,"umol O2/min/gram","Gambusia holbrooki",0.0979795897113271,0.0793725393319377,0.0447213595499958,0.0894427190999916,0.810930216216329,0.111882716049383,0.693147180559945,0.25,-0.117783035656383,0.361882716049383,"acute"
"p67","f","w","j",-34.10194444,151.1008333,2,28,"rest_MR","resting metabolic rate",18,28,0.06,8,0.14,8,0.05,8,0.12,8,"umol O2/min/gram","Gambusia holbrooki",0.0282842712474619,0.0848528137423857,0.0282842712474619,0.0565685424949238,0.8754687373539,0.0677777777777778,0.693147180559945,0.142857142857143,-0.182321556793954,0.210634920634921,"acute"
